Income,samptype,borough,a01,a03,a04,a05,a06,a07,a08,a09,a10,a11,a12,a13,b01,b02,b03,b04,b05_1,b05a_1,b05b_1,b05c_1,b05_2,b05a_2,b05b_2,b05c_2,b05_3,b05a_3,b05b_3,b05c_3,b05_4,c01_1,c01a_1,c01b_1,fcs2a,fcs3,fcs4,d01,d01_a,d01_b,d01_c,d01_d,d02,d03,d03_a,d03_b,d03_c,d03_d,d04,e01,e02,f01_1,f02,f02_1,f02_2,f05,f06,f07,f08,f10,f12,f13,f14,m01,m02,m03,m03_a,m04,m05,m06,m07,m08,m16,m17,m18,m19,m21,m23,m23_c,m23_d,m23_e,m23_f,m23_g,m24,m29,m29_a,m30,m30_a,n01,n02,n02_a,n03,n04,n04_a,n05,n06,n07,n08,n09,n09_a,n09_b,n09_c,n09_d,n09_e,n09_f,n09_g,n29,n30,n31,n32,n33,n42,n43,n51,n52,n53,n54,n55,o01,o02,o03,o04,o05,o06,o07,o08,o09,o10,o11,o14,o18_a,o18_b,o21,o21_a,o27,o28,p01,p08,p10,p19,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,wa1,wa2,wa3,wa4,wa5,r01,r02,r03,r04,r05,r07,r08,r09,r23,houpeo,hhadul,houchild,fampeo,famadul,famchild,w3cphhwt,w3cpppwt,partner,phones,intmo,educ_sp,educ,sex,sexedu,mleshi,mhisch,msmcol,mcolleg,fleshi,fhisch,fsmcol,fcolleg,race,white,black,hisp,orace,r_age,agepart,avage,age,ag18_24,ag25_34,ag35_44,ag45_64,ag65m,marrcoh,single,indnok,indwk,ftype,w3cninwt,w3cnfmwt,w3cnhhwt,hlth,hlth4,adgdhlth,adfrhlth,adprhlth,nodisab,educ_r,hs,lshs,hsged,smcol,college,assets,liquid,liquid10,liquid25,ownhome,mkthome,owehome,nethome,owncar,mktcar,owecar,netcar,brw000,brw00,emp,ftw_r,ftw_s,ftwork,fpovline,pov150,poor,pov4,affl,inc150,mead_inc,obs,abovemed,nhunger,utibill,rathou,houqual,rooms,averm,onerm,nbgood,nbsafe,crime,hi_r,hi_s,hi_k,hlthins,ratnyc,police,ratsch,kids,rage_c,age18_24,age45_59,age60m,immig2,efrouse,infants,preschs,schage,ch3_6,ch5_12,und12_n,cc_use,lowman,brookgz,statigz,proxi,psex,women,men,rwork,spwork,womwork,menwork,anywork,totwom,totmen,twomwk,tmenwk,emprate,empratem,empratew,singnok,singwk,marnok,marwk,qkey,cr05,unemp,xunemp,xunemp2,socsec,xsocsec,xsocsec2,pension,xpension,xpensio2,interest,xinter,xinter2,rental,xrental,xrental2,alimony,xalimon,xalim2,giftmon,xgiftmon,xgiftmo2,ssi,xssi,xssi2,foodstam,xfoodst,xfdstmp2,welfare,xwelf,xwelf2,sumch6,anych6,blackx,hispanic,immig,immigran,rdisab,cdisab,r_hs,r_post,r_hied,r_sex,r_agex,r_agesq,work_r,work_s,primary,prhseduc,prposths,prhied,sexpart,pr_sex,agepartx,tempagepx,tempagpmx,pr_age,pr_agesq,auxpoor,auxrich,auxold,sexprhs,sexprpos,sexprhie,sexprchi,sexprch6,workmos,workhrs,secondar,i_inter,r_inter,i_gift,r_gift,i_foodst,r_foodst,i_socsec,r_socsec,i_welf,r_welf,i_rental,r_rental,i_pens,r_pens,i_unemp,r_unemp,i_alimon,r_alimon,i_ssi,r_ssi,charity
57709,1,4,51,1,1,1,1,1,1,4,2,2,2,2,3,5,51,1,2,,,,,,,,,,,,,15,1,1,,15,1,11,,,,,2,,,,,,,1,2,1,,,,2,1,400,1,2,200,2,1,2,,51,,4,1,2,2,1,100000,,,,,,,,,,,,2,,2,,1,1,,,,,12,40,,,9,,,,,,,,1,1,2,,9,1,10000,1,2,,2,,2,2,2,1,2,2,1,2,,2,2,2,2000,2,9,9,2,2,2,2,2,2,1,1,3,1,2,2,2,2,4,2,2,2,2,2,2,2,1,8,50,1,1,1,,1,2,1,1,2,1,1,0.479148567,658.145752,0,1,0,,4,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,51,,51,4,0,0,0,1,0,0,1,0,1,2,2366.647949,2366.647949,2366.647949,1,1,0,0,0,1,4,1,0,0,0,1,,,,,1,100000,0,100000,1,10000,0,10000,1,1,1,1,,1,11610,17415,0,46440,1,1,42400,278,1,,,1,,4,2,1,1,1,1,1,,1,1,1,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,,0,1,1,782,673,456,497,0.654982805,0.738484383,0.583120227,0,1,0,0,14048,1,0,0,0,0,0,0,0,0,0,2000,2000,44.72135925,0,0,0,0,0,0,,404.5105286,20.11244774,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,1,51,2601,1,,1,1,1,1,0,1,0,,41.48656082,51,2601,0,1,0,1,1,1,1,0,12,40,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29952,1,2,77,8,3,3,2,3,3,4,2,2,2,2,1,1,77,2,1,1,1,79,2,,,,,,,,,,,,,,,9,,,,,1,7,,,,5,1,2,2,5,1,5,1,2,1,2500,1,2,2500,2,2,1,2,51,,4,3,2,2,2,,,,2,2,3,630,,12,7560,1,1,2,,2,,2,2,2,1,1,,,,98,98,,,,,,,,,2,,2,,9,1,8,1,8,,1,200,1,1,1,1,2,2,1,2,2,2,2,2,4500,2,500,100,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,4,25,1,97,97,,1,2,2,0,2,2,0,2.033387184,2793.006836,1,1,0,3,4,2,8,0,0,0,0,0,0,0,1,1,1,0,0,0,77,79,78,5,0,0,0,0,1,1,0,1,0,3,5642.996094,2821.498047,2821.498047,1,1,0,0,0,1,4,1,0,0,0,1,,,,,0,0,0,0,1,,0,,1,1,1,0,,,11610,17415,0,46440,0,1,42400,259,0,1,1,0,1,4,2,1,0,1,1,1,1,,1,,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,782,673,456,497,0.654982805,0.738484383,0.583120227,0,0,1,0,14052,1,,341.6796265,18.48457718,20000,20000,141.4213562,3500,3500,59.16079712,4500,4500,67.08203888,0,0,0,0,0,0,100,100,10,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,0,77,5929,0,1,0,1,1,0,2,1,79,79,41.48656082,79,6241,0,1,1,1,1,0,0,0,11,42.29999924,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69800,1,4,70,1,1,1,1,1,2,8,1,2,2,3,1,1,70,1,1,1,2,60,1,9,1,35,2,,,,,,,,,,,7,,,,5,2,4,,,,,2,3,2,5,1,1,,2,2,,1,2,150,2,1,3,,22,,5,1,2,2,1,200000,148000,1,,,,,,,,,,2,,2,,2,2,2,1,1,,,,12,40,,,,,,,,,1,1,2,,4000,1,12000,2,,2,1,1000,2,1,1,1,2,2,2,2,,2,2,2,100,1,,,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,6,31,1,1,1,,1,3,3,0,2,2,0,1.753614664,2408.718506,1,1,0,2,3,1,3,0,0,1,0,0,0,0,0,2,0,1,0,0,70,60,65,5,0,0,0,0,1,1,0,1,0,3,5843.005371,2921.502686,1947.668457,1,2,1,0,0,1,3,1,0,0,1,0,4000,1,0,0,1,200000,148000,52000,1,12000,8000,4000,0,0,1,0,1,1,11610,17415,0,46440,1,1,42400,311,1,,,1,,5,1.666666627,1,1,1,1,1,1,,1,1,1,,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,1,782,673,456,497,0.654982805,0.738484383,0.583120227,0,0,1,0,14061,1,0,0,0,12000,12000,109.5445099,35000,35000,187.0828705,1200,1200,34.64101791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,70,4900,0,1,0,1,0,0,1,0,60,60,41.48656082,60,3600,0,1,1,0,0,0,0,0,12,40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000,1,4,8,3,3,3,2,3,2,4,3,2,2,2,5,2,31,1,1,2,2,27,2,,,,,,,,,,,,,,,8,,,,,2,4,,,,,1,1,2,1,2,,,,1,8,1,2,800,8,1,1,2,3,,4,3,2,2,2,,,,2,2,3,650,,12,7800,1,2,2,,2,,1,1,,1,2,1,12,60,98,4,4,,,,16000,,16000,1,1,2,2,,8,2,,2,,1,1,600,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,1,2,2,1,2,2,2,4,,2,2,2,2,4,1,2,2,2,2,2,2,2,8,71,2,,,1993,1,2,2,0,2,2,0,1.431820273,1966.710327,1,1,0,2,3,1,3,0,0,1,0,0,0,0,0,2,0,1,0,0,31,27,29,2,0,1,0,0,0,1,0,1,0,3,4133.84668,2066.92334,2066.92334,1,1,0,0,0,1,3,1,0,0,1,0,,,,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,11610,17415,0,46440,0,1,42400,191,0,1,1,0,1,4,2,1,0,0,1,1,0,,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,782,673,456,497,0.654982805,0.738484383,0.583120227,0,0,1,0,14064,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,31,961,1,1,1,1,1,0,1,1,27,27,41.48656082,31,961,0,0,0,1,1,0,0,0,12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146594,1,5,46,1,3,1,1,1,1,2,1,2,2,3,1,1,46,1,1,1,2,45,2,,,,,,,,,,,,,,,11,,,,,2,11,,,,,2,3,2,1,1,1,,2,2,,1,2,40,1,2,3,,4,,7,1,2,2,1,300000,,,,,,,,,,,,2,,2,,1,1,,1,1,,12,37,12,37,4,,,,77000,,77000,1,1,1,1,1,9,1,25000,1,1,,2,,2,2,2,1,2,2,1,2,,2,2,2,9,,9,9,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,56,1,1,1,,1,2,2,0,2,2,0,2.033387184,2793.006836,1,1,0,4,4,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,46,45,45.5,4,0,0,0,1,0,1,0,1,0,3,6781.239258,3390.619629,3390.619629,1,2,1,0,0,1,4,1,0,0,0,1,,,,,1,300000,0,300000,1,25000,0,25000,1,1,1,1,1,1,11610,17415,0,46440,1,1,42400,228,1,,,1,,7,3.5,1,1,1,1,1,1,,1,1,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,782,673,456,497,0.654982805,0.738484383,0.583120227,0,0,1,0,14071,1,0,0,0,0,0,0,0,0,0,,2537.256348,50.3711853,0,0,0,0,0,0,,404.5105286,20.11244774,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,1,46,2116,1,1,1,1,1,1,1,1,45,45,41.48656082,46,2116,0,1,0,1,1,1,0,0,12,37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107000,1,2,20,2,1,2,1,2,1,3,2,2,2,3,1,1,35,2,1,1,1,38,2,,,,,,,,,,,,,,,9,,,,,1,9,,,,,2,2,2,2,1,2,,2,2,,2,,,2,2,3,,6,,5,2,2,2,1,285000,98,1,,,,,,,,,,2,,2,,1,1,,1,1,,12,40,12,40,4,,,,50000,,50000,1,1,1,2,,30000,1,8,1,2,,1,8,2,2,2,2,1,2,2,2,2,2,2,2,,,,,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3,1,2,2,2,2,1,2,2,3,65,11,,,98,1,2,2,0,2,2,0,1.17830503,1618.488525,1,1,0,4,4,2,8,0,0,0,0,0,0,0,1,2,0,1,0,0,35,38,36.5,3,0,0,1,0,0,1,0,1,0,3,3248.853027,1624.426514,1624.426514,1,1,0,0,0,1,4,1,0,0,0,1,30000,1,1,1,1,285000,,,1,,5000,,1,1,1,1,1,1,11610,17415,0,46440,1,1,42400,229,1,,,1,,5,2.5,1,1,1,1,1,1,,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,782,673,456,497,0.654982805,0.738484383,0.583120227,0,0,1,0,14072,11,0,0,0,0,0,0,0,0,0,0,0,0,7000,7000,83.66600037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,35,1225,1,1,1,1,1,1,2,0,38,38,41.48656082,35,1225,0,1,0,0,0,0,0,0,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87774,1,4,85,2,1,1,1,2,2,1,1,2,2,2,1,1,85,2,1,1,1,85,2,,,,,,,,,,,,,,,7,,,,5,2,4,,,,,2,2,1,1,1,1,2,2,2,,2,,,2,2,3,,50,,5,2,2,2,1,300000,,,,,,,,,,,,2,,2,,1,2,2,2,2,2,,,,,,,,,,,,,,,,,30000,1,1000,1,1,,2,,2,1,1,1,2,2,2,2,,2,2,2,8,,,,2,2,2,2,2,2,2,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,17,1,97,97,,1,2,2,0,2,2,0,1.964072585,2697.798096,1,1,0,2,3,2,7,0,0,0,0,0,0,1,0,1,1,0,0,0,85,85,85,5,0,0,0,0,1,1,0,1,0,3,6112.904785,3056.452393,3056.452393,1,1,0,0,0,0,3,1,0,0,1,0,30000,1,1,1,1,300000,0,300000,1,1000,0,1000,1,1,1,0,0,0,11610,17415,0,46440,1,1,42400,55,1,,,1,,5,2.5,1,1,1,1,1,1,,1,1,1,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,782,673,456,497,0.654982805,0.738484383,0.583120227,0,0,1,0,14073,1,0,0,0,,995.5078735,31.55167007,72000,72000,268.3281555,,2537.256348,50.3711853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,85,7225,0,0,1,1,1,0,2,0,85,85,41.48656082,85,7225,0,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33100,1,2,3,1,1,1,1,2,1,8,1,2,2,3,5,5,30,2,1,11,2,30,1,11,2,30,2,,,,,,,,,,,9,,,,,2,,,,,,,1,2,,,,,,,,,,,2,1,1,2,2,,5,1,2,2,2,,,,1,2,4,,7200,,7200,1,8,2,,2,,2,1,,,,,12,44,,,4,,,,33000,,33000,1,1,1,8,,15000,2,,1,1,,1,4500,2,2,2,2,2,2,1,2,,2,2,2,,,500,100,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,72,1,1,1,,1,3,3,0,1,1,0,4.411197186,6059.103516,0,1,0,,4,2,8,0,0,0,0,0,0,0,1,1,1,0,0,0,30,,30,2,0,1,0,0,0,0,1,1,0,1,7283.760742,7283.760742,2427.920166,1,1,0,0,0,1,4,1,0,0,0,1,15000,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,,1,8590,12885,0,34360,0,1,21000.00195,105,1,,,1,,5,1.666666627,1,1,1,1,0,,,0,1,1,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,,0,0,0,782,673,456,497,0.654982805,0.738484383,0.583120227,1,0,0,0,14074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,10,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,0,30,900,1,,1,1,1,1,0,0,0,,41.48656082,30,900,0,0,0,0,0,0,0,0,12,44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1,2,30,2,1,3,3,3,2,2,2,2,2,2,4,5,74,2,2,,,,,,,,,,,,,,,,,,,4,,,,,2,,,,,,,3,1,5,,,,2,,,2,,,2,2,1,1,17,,2,2,2,2,2,,,,1,2,3,500,,12,6000,1,8,2,,2,,2,2,2,,,,,,,,,,,,,,,,,,,,0,2,,1,1,,2,,2,2,1,2,2,2,1,2,,2,2,2,,,9,9,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,28,2,,,1970,1,1,1,0,1,1,0,1.906602144,2618.858154,0,1,0,,2,2,6,0,0,0,0,0,1,0,0,2,0,1,0,0,74,,74,5,0,0,0,0,1,0,1,1,0,1,3983.071533,3983.071533,3983.071533,1,2,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,8590,12885,1,34360,0,0,21000.00195,130,0,1,1,1,1,2,2,1,0,1,1,1,,,1,1,0,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,,0,0,0,782,673,456,497,0.654982805,0.738484383,0.583120227,1,0,0,0,14076,2,0,0,0,0,0,0,,1241.300293,35.23209,0,0,0,0,0,0,0,0,0,,404.5105286,20.11244774,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,74,5476,0,,1,1,0,0,0,0,0,,41.48656082,74,5476,0,0,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,1,2,19,1,3,4,2,4,4,2,2,2,2,1,5,5,19,2,1,3,1,58,2,,,,,,,,,15,1,7,,,,4,,,,,1,,,,,,,1,2,,,,,,,,,,,2,2,1,1,19,,4,2,2,2,2,,,,2,2,8,,,,,,1,2,,2,,2,2,2,,,,,,,,,,,,,,,,,,,,0,2,,1,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,82,1,1,1,,1,3,2,1,1,1,0,2.696342468,3703.624512,0,1,0,,2,2,6,0,0,0,0,0,1,0,0,2,0,1,0,0,19,,19,1,1,0,0,0,0,0,1,1,0,1,4454.378418,4454.378418,2227.189209,1,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,8590,12885,1,34360,0,0,21000.00195,381,0,1,1,1,1,4,1.333333373,1,0,1,1,0,,,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,,0,0,0,782,673,456,497,0.654982805,0.738484383,0.583120227,1,0,0,0,14079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19,361,0,,1,1,0,0,0,0,0,,41.48656082,19,361,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1,2,3,3,2,2,2,8,3,8,1,2,2,2,3,5,61,2,2,,,,,,,,,,,,,,,,,,,1,2,,,,1,,,,,,,4,2,1,,,,1,8,,1,2,8,2,8,1,2,3,,2,3,2,2,2,,,,2,2,3,455,,12,5460,1,2,2,,2,,1,1,,,,,10,72,,,9,,,,,,,,2,,1,2,8,2,,1,8,,1,5000,2,1,2,8,2,2,2,2,2,2,2,2,,,,,2,8,2,2,2,2,2,2,8,,2,2,2,2,1,2,2,2,2,2,2,1,4,3,60,4,,,1986,2,1,1,0,1,1,0,1.943050027,2668.922119,0,1,0,,1,2,5,0,0,0,0,1,0,0,0,3,0,0,1,0,61,,61,4,0,0,0,1,0,0,1,1,0,1,6986.700684,6986.700684,6986.700684,0,3,0,1,0,1,1,0,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,1,0,,0,8590,12885,0,34360,0,1,21000.00195,121,1,,,0,,2,2,1,1,1,1,1,,,1,0,,,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,,1,0,1,782,673,456,497,0.654982805,0.738484383,0.583120227,1,0,0,0,14085,4,0,0,0,3000,3000,54.77225494,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,61,3721,1,,1,0,0,0,0,0,0,,41.48656082,61,3721,0,0,1,0,0,0,0,0,10,72,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129000,1,2,25,2,3,4,2,3,3,4,4,2,1,1,3,1,35,2,1,2,1,28,2,,,,,,,,,12,2,1,,12,2,6,,,,,2,4,,,,,1,1,2,1,1,1,,2,2,,2,,,2,2,1,2,8,,5,1,2,2,2,,,,2,2,3,647,,12,7764,1,8,1,2,2,,1,1,,1,1,,12,40,12,64,4,,,,54000,,54000,1,1,1,1,8,7000,1,37000,2,,1,1,25000,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,2,2,2,2,2,2,1,3,1,2,2,2,2,3,1,2,2,2,1,1,2,2,5,66,1,1,1,,1,3,2,1,3,2,1,0.656370342,901.572876,1,1,1,2,3,2,7,0,0,0,0,0,0,1,0,2,0,1,0,0,35,28,31.5,2,0,1,0,0,0,1,0,0,1,4,1621.217896,810.6089478,810.6089478,1,1,0,0,0,1,3,1,0,0,1,0,7000,1,0,0,0,0,0,0,1,37000,37000,0,0,1,1,1,1,1,14630,21945,0,58520,1,1,46438.25781,67,1,,,1,,5,1.666666627,1,0,0,0,1,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,782,673,456,497,0.654982805,0.738484383,0.583120227,0,0,0,1,14089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,35,1225,1,1,0,1,0,0,2,1,28,28,41.48656082,28,784,0,0,0,1,0,0,1,0,12,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5760,1,4,5,3,2,2,3,3,2,8,2,2,2,2,4,5,99,1,9,,,,,,,,,,,,,1,1,6,,,,4,,,,,2,,,,,,,1,2,,,,,,,,2,,,2,2,1,2,5,,3,2,2,2,2,,,,2,2,3,710,,12,8520,1,2,2,,2,,1,1,,,,,1,40,,,1,240,,,,6,5760,1,2,,2,,0,2,,1,8,,2,,2,2,2,2,2,2,2,2,,2,2,2,,,,,1,2,1,2,1,2,2,2,2,,2,2,2,1,2,2,2,1,3,1,2,1,1,2,68,6,,,1998,2,2,1,1,1,1,0,0.944076657,1296.758667,0,1,0,,2,1,2,0,1,0,0,0,0,0,0,3,0,0,1,0,41.32423019,,41.32423019,3,0,0,1,0,0,0,1,1,0,1,3655.952881,3655.952881,3655.952881,1,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,0,8590,12885,1,34360,0,0,21000.00195,382,0,1,1,1,1,3,1.5,1,1,1,1,0,,,0,0,0,,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,,0,1,1,782,673,456,497,0.654982805,0.738484383,0.583120227,1,0,0,0,14115,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,1,0,0,1,41.28620148,1707.692017,1,,1,1,0,0,0,1,0,,41.48656082,42.23152161,1783.501465,0,0,0,1,0,0,0,0,1,40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44065,1,4,10,3,3,3,3,3,3,8,2,2,2,2,5,5,99,1,1,4,2,60,2,,,,,,,,,,,,,,,7,,,,2,2,,,,,,,3,2,1,,,,2,2,,2,,,2,2,1,2,10,,4,3,2,2,2,,,,2,2,9,,,,,,1,2,,2,,1,1,,,,,12,50,,,9,,,,,,,,1,1,2,,9,1,2000,1,2,,2,,2,2,2,2,2,2,2,2,,2,2,2,,,,,2,2,2,2,2,2,2,1,3,1,2,2,2,2,3,2,2,2,2,2,2,2,3,7,72,97,,,1981,1,2,2,0,1,1,0,2.173482656,2985.438232,0,1,0,,4,1,4,0,0,0,1,0,0,0,0,4,0,0,0,1,41.32423019,,41.32423019,3,0,0,1,0,0,0,1,1,0,1,9605.597656,9605.597656,4802.798828,1,2,1,0,0,1,4,1,0,0,0,1,,,,,0,0,0,0,1,2000,0,2000,1,1,1,1,,1,8590,12885,0,34360,1,1,21000.00195,305,1,,,0,,4,2,1,0,1,1,1,,,1,0,0,,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,,0,1,1,782,673,456,497,0.654982805,0.738484383,0.583120227,1,0,0,0,14116,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,1,1,1,1,41.28620148,1707.692017,1,,1,1,1,1,0,1,0,,41.48656082,42.23152161,1783.501465,0,0,0,1,1,1,0,0,12,50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,1,5,50,1,1,1,3,1,3,1,3,2,2,3,3,9,99,2,9,,,,,,,,,,,,,,,,,,,7,,,,5,2,,,,,,,4,9,,,,,,,,,,,9,9,3,,99,,3,1,2,2,2,,,,2,9,9,,,,,,9,1,1,2,,9,9,,,,,,,,,,,,,,,,,,,,,9,1,100,1,2,,9,,9,9,9,9,9,9,9,2,,9,9,9,,,,,9,9,1,2,2,,2,1,2,2,9,2,2,9,9,9,2,2,2,2,9,2,1,2,99,1,99,99,,1,1,1,0,1,1,0,2.459989786,3378.976807,0,1,1,,3,2,7,0,0,0,0,0,0,1,0,1,1,0,0,0,41.32423019,,41.32423019,3,0,0,1,0,0,0,1,1,0,1,4775.727539,4775.727539,4775.727539,0,3,0,1,0,,3,1,0,0,1,0,,,,,0,0,0,0,1,100,0,100,1,1,,,,,8590,12885,1,34360,0,0,21000.00195,333,0,1,1,1,1,3,3,1,1,0,1,,,,,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,,,,0,,782,673,456,497,0.654982805,0.738484383,0.583120227,1,0,0,0,14122,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,1,1,0,0,41.28620148,1707.692017,,,1,1,1,0,0,0,0,,41.48656082,42.23152161,1783.501465,0,0,0,0,0,0,0,0,0,0,,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,0
